lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
308,1,78.02473399441475,11,23,4,3,0,3,0,0
181,0,120.0,10,11,3,2,0,0,0,0
255,0,81.81318395487345,5,3,3,1,0,0,0,0
17,0,137.42163363870787,4,6,4,3,1,0,3,0
122,0,43.66596983008199,10,24,4,3,2,2,0,0
103,0,115.28584664415564,4,17,4,1,0,0,0,0
271,1,101.33,9,21,3,3,0,0,0,0
6,0,107.51952327936867,2,4,4,2,0,0,1,0
116,0,161.65574355447876,5,1,4,3,0,0,3,0
121,0,113.27056854754917,5,12,4,2,0,0,0,0
54,0,85.68237415093789,8,11,3,2,2,0,0,0
33,0,124.38616217191505,8,11,4,3,0,0,0,0
157,0,75.52433697455417,7,17,4,1,0,2,0,0
11,0,99.68430028030335,8,15,4,2,1,1,0,0
27,0,151.84481432195653,8,2,4,1,1,0,1,0
1,0,103.12117334466409,11,23,3,1,0,0,0,0
245,0,86.07578435528818,9,29,4,2,1,0,0,0
8,0,213.96928549275634,7,11,4,3,1,0,5,0
162,0,183.42620753530218,6,21,4,3,1,0,3,0
48,0,236.05802090276725,8,26,4,3,0,0,5,0
213,0,67.416213677152,10,30,4,3,0,0,1,0
73,1,75.34098334436298,9,19,4,4,2,2,0,0
179,0,120.53805228991767,10,9,4,2,0,0,0,0
4,0,150.57301308235756,7,15,4,1,0,0,0,0
1,0,101.0,3,2,4,2,0,0,0,0
161,0,130.0,3,25,3,2,1,1,0,0
120,1,112.98357892009373,12,25,4,2,1,0,0,0
104,0,68.52936991829183,6,4,3,1,1,0,0,0
111,0,150.50225940143497,8,12,4,3,2,0,3,0
62,0,149.4,8,14,4,1,1,0,3,0
16,0,112.71852853234671,5,30,4,3,0,0,3,0
224,1,121.69239496859002,10,28,4,2,1,0,0,0
65,0,149.4,9,8,4,2,0,0,3,0
26,1,232.02806842354872,9,25,4,2,0,0,5,0
169,0,99.45,6,29,4,2,1,0,0,0
6,0,115.35974416742532,3,3,4,3,0,0,3,0
19,0,91.8741303664178,2,12,4,1,1,0,0,0
141,0,143.1,9,17,4,1,1,0,3,0
40,1,136.21711407203557,9,25,4,0,1,0,0,0
351,0,82.34280920656214,10,4,4,4,0,0,0,0
5,0,117.73807701813794,5,28,4,1,2,0,2,0
148,1,79.83588730322603,7,27,4,3,2,0,0,0
103,0,91.76900464258678,10,5,3,2,0,0,0,0
43,0,125.55190726974551,10,5,4,1,0,0,3,0
64,0,149.8805058064981,10,6,4,3,1,0,1,0
35,0,130.64213067679262,4,25,4,1,0,0,3,0
43,0,86.75,1,14,4,3,0,0,1,0
25,0,160.2628670994545,5,17,4,3,1,0,3,0
108,1,87.15160898659612,4,28,4,2,0,0,1,0
71,0,151.42063318088208,9,18,4,2,0,0,3,0
33,0,112.42052155144496,3,23,4,1,0,0,2,0
90,1,127.8,4,28,4,2,0,0,0,0
54,0,108.0,9,2,4,2,1,3,0,0
102,0,108.0,10,7,4,0,1,3,0,0
57,0,128.82198572773302,11,21,4,2,1,0,0,0
153,1,120.7,7,6,4,3,1,0,3,0
176,0,106.44895840623569,8,2,4,3,0,0,0,0
9,0,148.82170719257778,9,14,4,2,0,2,0,0
8,0,91.09940291044501,2,5,3,1,0,0,0,0
85,0,121.72268315552152,11,7,4,3,0,0,0,0
38,0,70.52670199323119,2,11,4,2,0,3,0,0
79,0,99.79112665834435,3,24,4,2,1,0,1,0
159,0,143.975909421197,9,19,3,2,1,0,0,0
270,0,98.51669061796247,9,30,4,2,1,0,0,0
4,0,131.3472142291063,4,21,4,1,0,0,3,0
161,1,124.34624410006582,6,21,4,3,0,0,2,0
39,0,91.8,11,1,4,4,0,0,0,0
64,1,149.1184555656453,8,25,4,2,1,0,2,0
154,0,187.39257372749972,7,14,4,1,0,0,5,0
21,0,174.28154956695133,7,22,4,3,1,0,0,0
53,0,12.0,2,21,3,4,1,0,3,0
6,0,88.67113851343234,4,21,4,2,0,3,0,0
93,0,121.65352029222723,6,20,4,1,0,0,0,0
145,0,98.09148653063926,6,1,4,3,0,0,0,0
33,1,135.9,8,8,4,2,0,0,0,0
26,0,153.720096899097,11,3,4,1,1,0,3,0
206,0,79.48812637374064,8,12,4,3,2,1,1,0
152,0,87.89938030358708,4,2,4,1,1,0,2,0
73,0,76.5,7,7,4,5,2,0,0,0
114,0,120.11110764351938,8,5,4,2,1,0,0,0
67,0,146.7,7,28,4,1,0,0,3,0
13,0,300.82298718640055,9,16,4,1,0,0,4,0
180,0,111.4108848493581,7,1,4,3,1,0,0,0
70,0,148.10418111943326,8,3,4,6,2,0,3,0
81,0,168.15498821053092,8,7,4,2,0,0,3,0
14,0,97.28678793314651,6,29,4,3,1,0,0,0
77,0,93.83522252110674,9,21,4,2,1,0,0,0
184,0,105.3,7,9,4,0,0,0,0,0
227,0,77.68791437637356,9,28,4,3,2,3,0,0
16,0,85.0,2,5,4,1,0,0,0,0
24,0,139.27403343844853,8,15,4,1,0,2,0,0
59,0,147.96412059055487,11,16,4,2,1,0,4,0
222,1,88.76638768957531,9,3,4,0,1,0,0,0
96,1,117.1187537675181,8,7,4,1,0,0,0,0
82,0,139.75511601656808,6,25,4,2,0,0,3,0
30,0,151.4424576384354,2,27,4,2,0,0,3,0
277,0,93.79921325532796,10,19,4,2,1,0,0,0
108,0,76.5,7,16,4,2,0,0,0,0
41,0,97.29595622806548,6,26,4,1,1,3,0,0
7,0,78.14526635009294,11,17,4,5,2,1,0,0
172,0,142.7983266496136,8,10,4,1,1,0,0,0
78,0,103.95061627004452,3,25,4,2,1,0,2,0
175,0,83.43158551088642,9,5,3,3,0,0,0,0
156,0,121.7657689132121,6,25,4,2,0,0,0,0
52,0,118.66870274121737,7,3,4,2,1,0,0,0
175,0,125.21638813081783,9,7,4,2,0,0,0,0
122,0,76.5,7,13,4,2,1,0,0,0
71,0,76.18922880858419,4,2,4,1,2,3,0,0
68,0,110.7061949038662,4,23,4,2,1,0,0,0
59,1,122.47882682316971,9,2,4,1,1,0,3,0
125,0,73.43170147229586,7,10,4,2,1,2,0,0
159,1,94.36851362233298,8,26,4,2,0,1,0,0
41,0,150.3,6,6,4,1,0,0,3,0
68,0,171.43761109900402,10,7,4,2,0,2,0,0
36,0,150.3,4,2,4,0,2,0,0,0
100,0,140.49539337888558,6,21,4,1,0,0,2,0
287,1,100.64411492033142,9,29,4,3,0,0,0,0
54,0,95.45336369423805,6,18,4,1,1,2,0,0
263,0,110.0,10,21,3,2,0,0,0,0
146,0,76.77724204340555,9,1,3,2,1,1,0,0
217,0,134.28793897743927,10,20,2,1,0,0,0,0
206,2,105.80920737888714,9,28,4,3,1,0,0,0
68,0,77.43073620510914,4,1,3,2,1,1,0,0
23,0,90.05473581832783,2,19,4,0,1,1,0,0
36,0,81.9,3,8,4,4,0,0,0,0
150,1,134.0787113938256,7,14,3,6,2,0,3,0
86,0,118.11409459690077,7,13,4,1,1,0,0,0
171,1,124.11326964934506,9,30,4,0,2,0,3,0
203,0,126.9,9,8,4,2,0,0,0,0
19,0,139.0,7,3,4,3,1,3,0,0
245,1,136.70347866456336,10,5,4,3,1,0,3,0
31,0,150.3,3,31,4,3,0,0,0,0
102,0,82.29290595881298,9,28,3,1,1,3,0,0
192,0,96.3,10,21,4,3,1,0,0,0
2,0,65.0,9,24,2,0,1,0,0,0
2,0,258.8189714168202,4,18,4,2,2,0,5,0
127,0,140.31189873842553,7,8,4,1,0,0,0,0
176,1,129.96801216006554,8,1,4,4,1,0,3,0
207,0,98.1,10,4,4,1,0,3,0,0
0,0,106.26066355149602,11,24,3,2,1,0,0,0
360,0,90.3097703974242,10,4,3,1,0,0,0,0
105,1,118.8,10,6,4,1,0,0,0,0
179,0,183.51881912776264,6,9,4,5,1,0,4,0
182,0,87.0970365243152,7,8,4,2,0,3,0,0
104,0,74.65320102167745,4,16,4,2,1,0,0,0
274,0,92.50964011258804,8,26,4,2,1,0,0,0
278,0,109.74226395730619,8,18,4,2,0,0,0,0
189,0,65.69163531355836,7,26,4,4,1,0,0,0
178,0,142.59661594247828,8,22,4,2,0,0,3,0
196,0,116.04503623506372,8,11,4,0,2,2,0,0
156,1,100.27154157108889,6,8,4,3,0,2,0,0
55,0,139.06124007718907,9,11,4,2,0,0,2,0
174,0,96.98377968334692,7,27,4,1,1,0,0,0
56,0,65.58373490217875,3,11,4,2,1,1,0,0
42,0,180.35581626185734,9,4,4,3,1,0,5,0
5,0,151.76190509766823,6,15,4,1,0,0,0,0
71,0,150.307039253898,9,16,4,2,0,0,3,0
187,0,112.73632885460553,8,29,4,0,0,0,0,0
188,0,70.05956431497385,8,24,4,1,0,1,0,0
255,0,106.24943852705285,9,15,4,2,0,0,0,0
207,0,83.05679922505344,9,3,4,0,1,0,0,0
106,0,112.9334398299887,4,14,4,6,1,1,2,0
140,0,90.95136608927936,8,19,3,0,1,0,0,0
58,0,138.41799016072548,8,15,4,2,0,0,3,0
10,1,139.70092431704833,10,9,4,0,0,3,0,0
28,0,136.4669760236519,5,19,4,2,2,0,3,0
43,0,107.1,4,2,4,1,1,0,0,0
14,0,87.12937148393958,10,3,4,0,0,0,0,0
120,0,126.94689028264231,6,9,4,2,1,0,0,0
133,0,133.87785710109492,7,27,4,3,1,0,2,0
109,0,150.59830464971444,8,22,4,3,0,0,3,0
50,1,139.6746442175567,9,16,4,4,1,0,3,0
17,0,61.30385207478247,2,9,3,3,0,3,0,0
56,0,133.92553196188263,6,27,4,3,0,0,1,0
28,1,88.0,11,16,4,2,0,3,0,0
53,1,108.0,10,2,4,2,0,0,0,0
21,0,92.21684344799792,3,7,4,1,0,0,0,0
164,0,99.45,7,5,4,3,2,0,0,0
178,0,89.25,8,9,4,4,0,3,0,0
29,0,85.98686835778079,9,17,3,1,0,3,0,0
183,1,118.25546385422142,6,10,4,3,0,0,3,0
47,0,74.8,11,20,4,4,0,3,0,0
48,0,70.77931347566445,2,17,4,1,0,3,0,0
247,0,77.44061975670526,6,15,3,2,0,0,0,0
48,0,138.1715446845431,4,20,4,3,1,0,1,0
80,1,88.8180307343369,10,25,4,2,1,1,0,0
40,0,135.8176331562834,5,21,4,5,2,0,1,0
291,0,114.67181356778275,7,19,3,2,0,1,0,0
161,0,130.0,3,25,3,2,1,1,0,0
72,0,76.5,7,7,4,5,2,0,0,0
85,0,220.8501711666887,9,24,4,3,0,1,5,0
220,0,117.51104678180978,9,14,4,2,0,0,1,0
137,0,65.47063443122018,7,12,4,5,2,0,0,0
177,0,84.58066000159037,7,21,4,4,1,3,0,0
13,0,227.06096447033573,8,16,4,2,0,0,5,0
77,0,105.3,3,25,4,1,1,0,2,0
256,0,102.72737692332804,10,16,4,3,2,0,2,0
138,0,69.64971898022199,11,15,4,3,1,0,0,0
179,0,124.91884268301573,8,30,4,2,2,0,1,0
50,0,67.5,2,21,4,1,1,3,0,0
89,0,79.07757285695837,5,12,4,4,0,1,0,0
2,0,136.17528798476053,7,17,2,4,1,0,0,0
23,0,153.0649915599529,11,25,4,1,2,0,3,0
59,1,68.59631738249048,11,20,4,1,1,0,0,0
18,0,136.1483409184641,5,8,4,2,1,0,3,0
157,0,84.42089056696848,6,19,4,1,0,0,0,0
62,0,78.32038916154586,2,29,4,2,1,0,0,0
30,0,113.06284247239739,9,2,4,0,2,1,1,0
156,0,108.70279688401314,7,9,4,1,0,0,0,0
75,0,102.16047424449759,9,17,2,0,1,0,0,0
13,0,182.0,3,25,4,1,0,0,3,0
322,0,79.69339350742997,5,18,3,3,0,0,0,0
133,0,124.8,8,15,4,3,0,0,3,0
19,0,65.22516953535855,9,10,3,0,1,2,0,0
64,0,73.95,2,10,4,3,1,0,0,0
148,0,137.7,8,20,4,1,1,0,3,0
120,0,114.62799267020048,7,9,4,3,0,0,0,0
33,0,69.49840142526693,2,4,4,2,1,3,0,0
33,0,160.43353020848022,5,4,4,1,0,0,1,0
6,0,167.344922964175,8,4,3,2,0,0,3,0
93,0,73.85948373480954,9,16,4,1,0,0,0,0
149,0,200.64032302611398,7,25,4,0,1,0,3,0
36,0,226.36784609829323,8,24,4,3,0,1,1,0
116,0,112.29762061665899,6,7,4,2,0,0,0,0
79,0,131.6984322723888,8,5,4,2,0,0,3,0
87,0,98.9302647175961,7,10,2,1,0,0,0,0
318,0,78.77231989225788,9,19,4,1,1,0,0,0
72,0,132.47219174590762,7,21,4,2,1,0,3,0
230,0,95.8648477472703,7,24,4,3,0,0,0,0
101,0,104.9334809120009,6,25,4,1,0,0,0,0
85,0,50.95212191586227,7,9,4,1,0,0,0,0
135,0,99.08916001080101,7,24,4,2,1,0,0,0
20,0,129.01117363258956,3,4,4,1,0,0,0,0
53,0,130.75122221334394,3,22,4,2,0,0,1,0
347,0,90.0,9,8,3,3,0,0,0,0
236,0,96.27715048103671,10,28,4,3,1,0,0,0
117,1,99.85977547653357,4,28,4,2,1,0,0,0
51,0,123.26180480313494,7,27,4,2,1,0,3,0
57,0,118.8,4,22,4,2,1,0,3,0
53,0,74.1049399993444,2,27,4,0,1,3,0,0
306,0,52.0,11,23,3,2,0,0,0,0
91,0,75.2516888339111,5,9,3,2,0,0,0,0
9,0,202.29529970151083,4,22,4,2,1,0,5,0
260,1,100.3,10,7,4,3,2,0,0,0
254,0,89.6989810202262,6,4,3,4,0,0,0,0
26,0,80.28969077557568,12,21,4,3,1,0,0,0
104,0,188.8801520710944,7,5,4,3,0,0,5,0
28,0,166.7807899994598,10,11,4,2,1,0,3,0
68,0,78.71884261402631,2,14,4,2,1,0,0,0
110,0,149.6071186896988,8,21,4,3,0,0,3,0
20,0,100.49792517668902,11,3,4,1,0,2,0,0
131,0,123.53791731061736,7,29,4,4,1,0,3,0
50,0,100.75186361544371,3,28,4,3,0,0,0,0
123,0,108.33507346393829,6,5,4,2,0,0,1,0
34,1,66.24078913037086,2,6,4,2,1,0,0,0
60,1,123.22198565216817,9,5,4,2,0,0,3,0
136,0,60.517640569134166,7,15,4,4,1,1,0,0
103,0,133.91977466570714,7,12,3,2,1,0,0,0
120,0,123.1084211957463,6,12,4,2,0,0,0,0
21,0,296.90530295202416,6,17,4,1,2,0,6,0
78,0,102.65415987956902,3,25,4,2,1,0,1,0
29,0,69.3021156355862,5,4,4,12,5,1,0,0
223,0,73.12739417341233,10,29,4,3,2,3,0,0
31,0,80.23671177457811,2,8,4,0,0,0,0,0
163,0,106.91526829066873,8,13,4,3,1,0,0,0
187,0,106.75293098205967,6,19,3,2,0,0,3,0
58,0,66.55952602605895,3,10,4,2,0,3,0,0
104,1,110.1350827703728,11,4,4,0,1,0,0,0
78,0,80.75,4,7,4,3,1,0,0,0
18,1,154.2643416322806,9,17,4,3,1,0,1,0
73,0,107.68171215170959,4,8,4,2,1,0,2,0
148,0,180.78407289392976,8,26,4,7,3,1,1,0
36,0,95.0123436582487,9,26,4,2,0,0,0,0
29,0,87.09023469495183,10,16,3,1,0,3,0,0
55,0,97.38496733569998,9,5,3,1,0,2,0,0
91,0,54.139519485395155,7,13,4,5,1,0,0,0
160,0,120.90788669778354,6,25,4,1,0,0,0,0
17,0,166.0,7,8,4,1,1,0,3,0
177,0,128.84940883342992,7,25,3,1,0,0,0,0
118,0,85.42507292372692,6,18,4,0,1,0,0,0
201,0,86.88120485816036,7,19,4,1,0,0,0,0
180,0,109.13603534683287,9,1,4,1,1,0,0,0
35,1,114.95065502035663,3,10,4,2,1,0,3,0
87,0,76.5,8,13,4,3,2,0,0,0
49,0,77.89487059164908,4,13,3,2,1,0,0,0
132,0,101.68969384929399,7,21,4,4,1,0,0,0
149,0,85.5,7,27,4,0,1,3,0,0
16,0,126.63771386306529,8,16,4,2,0,3,0,0
131,0,92.7265648685014,5,13,4,2,0,3,0,0
157,1,115.08230671079413,6,13,4,2,2,0,0,0
44,0,64.4216470393508,3,7,3,1,1,1,0,0
61,0,177.90678127839172,6,19,4,1,0,0,5,0
76,0,120.30206249078724,9,10,4,0,0,0,0,0
150,0,135.67370703968382,8,3,4,3,1,0,0,0
119,0,74.34741138554357,7,20,3,2,0,0,0,0
256,0,90.95,7,31,4,3,0,0,0,0
31,1,100.83447548037165,6,3,4,10,4,0,1,0
242,0,92.55376702944976,8,2,4,3,0,0,0,0
76,0,63.95757886037837,6,25,3,1,1,2,0,0
198,0,71.782628443092,7,9,4,2,0,0,0,0
35,1,91.72063147328122,10,1,4,4,0,0,0,0
40,0,103.66418411379402,5,26,4,4,0,3,0,0
221,1,90.34903776228349,8,5,4,8,1,1,0,0
191,0,130.79495180170403,7,3,3,2,1,0,0,0
101,1,207.9776315337719,8,22,3,0,2,0,1,0
199,0,101.23379969308272,8,8,4,3,0,1,0,0
38,0,96.08050608981782,6,26,4,0,1,1,0,0
153,0,116.74620896006535,9,4,4,0,1,2,0,0
66,1,149.4,9,6,4,3,1,0,3,0
115,2,79.72925369643417,10,26,4,2,0,3,0,0
189,0,128.97079662396428,8,21,4,5,2,1,0,0
93,2,175.41806111456637,9,27,4,3,0,0,3,0
65,0,88.84197643004066,7,21,4,3,0,1,0,0
99,0,91.38841636743496,10,25,4,1,0,0,0,0
154,0,90.37951232400366,6,2,4,1,0,1,1,0
35,0,178.75302949443946,4,16,4,1,1,0,5,0
129,0,103.65120860258442,7,11,4,3,1,2,0,0
181,0,120.0,10,11,3,2,0,0,0,0
176,0,98.30728289381938,7,28,4,1,0,0,0,0
148,0,85.5,7,27,4,0,1,3,0,0
106,1,89.65854726376459,10,4,4,2,0,0,0,0
55,0,96.66654521322208,10,7,4,1,0,1,0,0
56,0,79.91556859269242,5,20,3,2,1,2,0,0
230,0,109.65,9,18,4,2,2,1,0,0
48,1,66.78599867797466,2,24,4,5,1,1,0,0
165,0,106.81649217947906,7,5,4,3,1,0,0,0
110,0,134.85385171686508,5,4,4,1,0,0,0,0
92,0,149.27024455067806,8,8,4,2,2,0,3,0
12,0,149.5134987904185,8,26,4,2,1,0,3,0
165,0,104.41883639093221,8,16,4,4,0,0,0,0
130,0,114.53749892279582,5,4,4,3,0,0,2,0
7,0,138.1243296205287,4,29,4,1,0,1,1,0
12,1,79.0,2,12,4,1,0,3,0,0
10,1,93.0,2,9,4,2,0,0,0,0
224,0,78.13835518811177,10,29,4,3,1,3,0,0
207,0,60.92243874252187,7,28,4,3,1,2,0,0
153,1,123.25895769435307,7,8,4,4,0,0,0,0
57,0,83.24297510660716,3,20,4,3,1,3,0,0
60,0,120.90211604177543,9,6,4,2,0,0,3,0
115,0,89.25,5,13,4,3,1,2,0,0
6,0,155.21684253604013,4,8,4,1,0,0,3,0
206,1,100.05746372539757,8,28,4,4,2,0,0,0
32,1,107.15188603075354,10,14,4,4,1,0,2,0
56,0,79.29570162042275,10,20,4,2,1,3,0,0
68,0,120.89029963431653,5,10,3,3,0,0,0,0
26,0,233.25730035222946,7,27,4,2,0,0,5,0
272,0,94.57183740143087,6,23,3,2,0,0,0,0
207,0,78.01265850908055,8,13,4,5,2,0,2,0
104,0,100.34524334776538,7,16,3,1,0,0,0,0
46,0,105.172623021967,3,11,4,1,0,0,0,0
100,0,100.0,9,28,3,4,0,0,0,0
52,0,190.90520700717286,4,26,4,3,1,0,5,0
53,0,88.05430546624929,3,2,4,1,0,0,0,0
294,0,74.17272787644886,5,13,3,2,0,0,0,0
3,0,131.47647020971783,9,4,2,4,0,0,0,0
162,0,115.0,10,14,4,1,2,0,0,0
87,0,118.02235387904302,7,13,4,1,1,0,0,0
61,0,134.8679830881631,9,18,4,1,1,0,0,0
225,0,68.18886387188911,11,25,4,1,0,3,0,0
59,0,133.81533644070146,8,4,4,4,1,0,3,0
100,0,132.41029777379308,5,1,4,3,0,0,1,0
172,0,95.13003762875218,6,24,4,1,0,0,0,0
157,0,90.77412615061827,7,11,4,2,1,3,0,0
93,0,76.11325716252762,4,6,4,4,1,3,0,0
195,0,96.3,10,27,4,1,0,0,0,0
29,0,74.30028561952385,3,2,4,4,1,2,0,0
36,0,94.91412742145734,3,14,4,2,1,0,2,0
30,0,74.8,11,17,4,3,0,2,0,0
267,1,129.61271299364302,9,25,4,2,0,0,2,0
35,0,67.43084464771667,10,17,2,1,0,0,0,0
37,0,116.1,5,8,4,1,0,3,0,0
219,0,156.9175472053012,8,14,4,2,1,0,1,0
1,0,125.53331180425349,9,12,4,1,0,0,0,0
182,0,119.11095405237377,9,12,3,1,0,0,0,0
124,0,140.7012669340534,8,20,4,5,1,0,3,0
27,0,151.32986833763323,5,24,4,1,2,0,3,0
133,0,91.08352696016507,6,8,4,3,0,0,2,0
149,0,81.14559453636043,8,28,4,1,2,0,0,0
104,0,57.24464701858816,11,13,3,2,1,1,0,0
31,0,72.9,2,5,4,2,1,0,0,0
47,0,124.88127195986688,3,18,4,1,1,0,2,0
54,0,114.535195308123,10,10,4,2,0,0,0,0
215,1,94.48777673423285,11,29,4,1,2,0,0,0
18,0,113.67246249569536,3,18,4,1,1,0,0,0
44,0,209.77724505062156,6,16,4,3,0,0,5,0
326,1,67.64539198824515,11,24,4,2,0,3,0,0
130,0,132.9613000692875,7,25,4,4,0,0,3,0
32,0,216.77236819793262,8,11,4,1,0,0,5,0
33,0,81.90267842383525,5,18,4,1,2,0,0,0
194,0,16.606977471445695,9,22,4,3,1,0,0,0
8,0,143.53438396218166,5,10,4,2,0,0,0,0
192,0,99.76421643180039,6,21,4,2,1,0,1,0
41,0,135.1719566403953,4,24,4,3,2,0,3,0
51,1,79.2,11,24,4,2,1,3,0,0
142,0,75.0,6,1,3,2,1,0,0,0
81,0,133.42936745271197,6,21,4,2,1,0,1,0
259,0,90.0,5,5,3,3,0,0,0,0
54,0,88.66515373646682,3,17,4,2,1,1,0,0
0,0,161.06566416674667,5,26,4,1,0,0,0,0
88,0,87.33613844563617,4,2,3,1,1,0,0,0
158,0,94.40622152687362,8,26,4,2,0,1,0,0
36,0,71.07001351439655,4,8,4,5,2,3,0,0
50,0,161.20291851644743,8,29,4,2,1,0,3,0
17,0,83.12200031377948,2,3,4,6,2,2,0,0
188,1,85.6475459245573,9,26,4,3,0,2,0,0
27,0,140.42771580424014,5,9,4,2,0,0,0,0
196,0,116.1,9,12,4,1,1,3,0,0
19,1,150.76913134597953,5,15,4,2,1,0,1,0
220,0,105.0272252845335,9,2,4,2,1,0,0,0
108,1,66.78874484328502,7,13,3,6,2,0,0,0
26,0,230.55027182720315,7,6,4,2,0,0,4,0
5,0,95.50085086092847,4,17,2,0,1,0,0,0
125,1,79.88944951149296,8,12,3,1,1,0,0,0
83,0,132.3,10,9,4,3,1,0,3,0
82,0,107.73362333467888,7,14,4,2,2,3,0,0
153,1,186.3,8,19,4,1,1,0,5,0
178,0,111.86533376941765,7,29,4,2,0,0,0,0
2,0,95.41479095786349,11,9,0,1,0,0,3,0
108,0,76.5,6,15,4,1,0,0,0,0
78,0,99.83008305371183,3,24,4,2,1,0,0,0
13,0,212.45835322621963,4,27,4,4,2,0,3,0
113,0,102.84413503687885,6,1,4,1,1,0,0,0
86,0,134.97686926511395,10,10,4,3,1,0,0,0
15,0,117.26329316718797,6,11,4,3,0,1,0,0
204,0,91.25816506355962,7,21,4,3,2,0,0,0
32,0,181.8872664894096,9,2,4,2,2,0,5,0
77,0,97.72550719295573,3,25,4,4,1,0,2,0
9,0,58.531787008026264,4,7,2,1,1,1,0,0
56,0,143.8435120999402,8,26,4,2,2,0,3,0
99,1,167.1111968060582,8,6,4,2,1,0,3,0
49,0,77.10265589934055,3,13,3,1,1,0,0,0
15,0,83.76779392623881,10,27,4,3,2,0,0,0
20,0,118.69585861672512,5,22,4,1,0,0,0,0
257,1,143.21558418590539,10,5,4,2,0,0,3,0
80,1,78.49402401812166,9,19,4,1,2,2,0,0
68,0,136.31535491281608,7,10,4,0,1,0,0,0
160,0,112.93621867817424,8,8,3,2,0,0,0,0
232,1,105.27827354732263,9,26,4,6,2,0,1,0
42,0,63.129019429266734,3,20,3,2,1,0,0,0
29,0,167.6860898323281,3,28,4,0,0,0,1,0
30,0,97.5584842706771,6,7,4,1,1,0,0,0
122,1,76.5,7,13,4,1,1,0,0,0
32,0,228.42056860001816,10,20,4,1,0,1,2,0
233,1,137.19715277751288,9,4,4,2,1,0,3,0
8,0,156.0,6,14,4,2,0,0,2,0
261,0,73.95,12,26,4,3,1,0,0,0
144,0,137.09855744371046,7,3,4,2,1,0,2,0
29,0,158.05344359879652,4,14,4,2,0,0,3,0
280,0,86.40666851906705,12,30,4,1,2,0,0,0
37,0,74.34238297910221,11,9,4,9,3,3,0,0
19,1,148.7446602982261,3,16,4,3,1,0,1,0
110,0,95.3477894084261,7,24,3,1,2,0,0,0
43,0,150.88748220306974,6,1,4,1,0,0,3,0
78,0,90.45703594476927,10,30,4,1,2,0,0,0
9,0,111.7579499565592,9,30,1,1,0,0,3,0
18,1,163.17246758277992,8,19,4,0,0,0,3,0
7,0,106.3627354158461,2,11,4,2,0,0,3,0
4,0,84.30892825241791,6,17,2,1,0,0,0,0
181,1,83.74462481797605,7,17,4,0,0,1,0,0
179,0,126.6356592303212,8,30,4,2,2,0,2,0
137,0,117.69455919152878,6,21,4,6,2,0,1,0
73,0,91.64749024954693,5,6,4,2,0,0,0,0
150,0,126.16114670941715,6,30,4,5,2,0,3,0
45,0,74.8,11,22,4,3,0,3,0,0
37,0,152.66215409979125,11,16,4,1,0,0,3,0
127,0,132.3,10,11,4,4,0,0,3,0
162,0,98.73431149635509,7,6,4,3,1,1,0,0
53,1,110.34934735444995,10,29,4,3,1,0,2,0
140,0,145.75527946737367,8,12,4,2,0,0,3,0
68,0,108.72862984656568,4,23,4,2,2,0,0,0
104,0,138.03284295956416,7,22,4,1,0,0,3,0
199,0,150.45,9,19,4,4,1,0,0,0
161,0,130.0,3,25,3,2,1,1,0,0
95,1,80.14670272741985,10,30,3,1,2,1,0,0
23,0,95.0435746367514,10,14,0,1,2,0,0,0
16,0,94.22935844275912,2,12,4,1,1,0,0,0
166,0,84.69118102416577,5,22,4,3,0,1,0,0
114,0,146.7,8,6,4,1,0,0,3,0
263,0,96.28319195845151,9,27,4,2,0,0,0,0
71,0,68.16189288243764,7,7,4,3,0,0,0,0
111,1,76.5,7,6,4,2,1,0,0,0
327,1,106.61264600496948,9,11,4,2,0,0,0,0
95,0,131.40981186980102,8,25,4,2,0,0,3,0
193,0,86.58247288712856,7,15,4,1,0,0,1,0
190,1,176.87792242105547,7,20,4,1,1,0,5,0
27,0,130.98935480466795,7,3,4,2,1,2,0,0
10,1,126.33993058502412,2,9,4,3,0,0,0,0
82,1,133.98509302293664,10,7,4,1,1,2,0,0
170,1,169.99394661014784,9,5,4,2,0,0,1,0
39,0,76.4111103285149,4,21,4,1,0,0,0,0
11,0,76.81813460781471,8,18,2,2,0,0,0,0
116,0,89.73980615094916,4,15,4,2,1,2,0,0
116,0,99.83315560494827,4,19,4,3,0,0,2,0
279,1,191.00217359228913,8,14,4,2,0,0,2,0
88,0,89.50510828658739,9,12,3,1,1,0,0,0
6,0,252.268357106255,8,24,4,4,2,0,4,0
179,0,108.9,10,1,4,1,2,0,0,0
145,0,88.57663534211447,10,3,4,2,0,0,0,0
209,0,99.68073214199562,8,18,4,1,0,0,0,0
37,0,147.51477904114282,7,24,4,4,1,0,3,0
111,1,76.5,7,6,4,2,1,0,0,0
60,0,131.899777546609,7,23,4,1,0,0,3,0
30,0,153.17067587888727,9,6,4,3,0,0,4,0
35,0,130.83735050823555,4,25,4,1,0,0,3,0
133,0,110.61808443690583,8,25,4,3,0,0,3,0
22,0,97.49090170194576,10,26,4,2,0,0,0,0
187,1,99.45,7,9,4,5,2,0,2,0
40,0,76.5,3,13,4,1,0,0,0,0
38,0,199.43157229841674,7,20,3,1,0,0,4,0
101,0,101.53563204766999,9,16,4,2,0,0,0,0
